Jurisdiccion_cod;Jurisdiccion_nombre;Año;Sexo;Edad;n;m;a;q;l;d;L;T;P;e
10;Catamarca;2019;A;1;4;0,000479294;1,571445701;0,001914947;99224,52289;190,0097258;396436,6426;7725474,824;0,99854599;77,85852327
10;Catamarca;2019;A;5;5;0,000139426;2,409858626;0,000696877;99034,51316;69,01484963;494993,8076;7329038,182;0,999042441;74,00488928
10;Catamarca;2019;A;10;5;0,000281123;2,786879698;0,001404741;98965,49831;139,0208924;494519,8216;6834044,374;0,99782755;69,05481699
10;Catamarca;2019;A;15;5;0,00061195;2,725274411;0,003055496;98826,47742;301,9639351;493445,502;6339524,552;0,99633117;64,14803723
10;Catamarca;2019;A;20;5;0,00083958;2,607771134;0,004189485;98524,51349;412,7670201;491635,1342;5846079,05;0,995524253;59,33628945
10;Catamarca;2019;A;25;5;0,000940259;2,55748757;0,004690521;98111,74647;460,1951907;489434,6999;5354443,916;0,995098971;54,57495263
10;Catamarca;2019;A;30;5;0,001029286;2,562752738;0,005133551;97651,55127;501,2991907;487035,9663;4865009,216;0,994407415;49,82009147
10;Catamarca;2019;A;35;5;0,001241027;2,605694794;0,006186752;97150,25208;601,0444949;484312,1765;4377973,25;0,992755461;45,06394123
10;Catamarca;2019;A;40;5;0,001722125;2,654020213;0,008575977;96549,20759;828,0037757;480803,5578;3893661,074;0,989329519;40,3282551
10;Catamarca;2019;A;45;5;0,0026605;2,682496847;0,013220986;95721,20381;1265,528648;475673,1524;3412857,516;0,983055934;35,65414328
10;Catamarca;2019;A;50;5;0,004318802;2,690025933;0,021380711;94455,67516;2019,529488;467613,3151;2937184,363;0,972470397;31,09590142
10;Catamarca;2019;A;55;5;0,007067743;2,684923947;0,034769798;92436,14568;3213,986087;454740,1062;2469571,048;0,95561489;26,71650825
10;Catamarca;2019;A;60;5;0,011422122;2,67215676;0,055631432;89222,15959;4963,556546;434556,4164;2014830,942;0,92999345;22,58218083
10;Catamarca;2019;A;65;5;0,018087945;2,652739116;0,086756301;84258,60304;7309,964698;404134,621;1580274,526;0,892577876;18,75505252
10;Catamarca;2019;A;70;5;0,028043399;2,625355739;0,131462501;76948,63834;10115,86045;360721,6218;1176139,905;0,839839989;15,28473967
10;Catamarca;2019;A;75;5;0,04270319;2,587093413;0,19357066;66832,7779;12936,86495;302948,4428;815418,2829;0,768274321;12,20087371
10;Catamarca;2019;A;80;5;0,06423367;2,543043573;0,27739073;53895,91295;14950,22665;232747,5093;512469,8401;0,668040174;9,508510238
10;Catamarca;2019;A;85;5;0,099742593;2,46952433;0,398207023;38945,68629;15508,44581;155484,6867;279722,3308;0,534912423;7,182370049
10;Catamarca;2019;A;90;5;0,154023565;2,344663696;0,546576558;23437,24048;12810,24623;83170,69052;124237,6441;0,385664595;5,300864845
10;Catamarca;2019;A;95;5;0,231686419;2,166281609;0,699310759;10626,99425;7431,571418;32075,99065;41066,95361;0,218934257;3,864399721
10;Catamarca;2019;A;100;w;0,355403848;2,813700545;1;3195,422832;3195,422832;8990,962964;8990,962964;;2,813700545
10;Catamarca;2019;M;0;1;0,007067815;0,071065142;0,007021714;100000;702,1713978;99347,72851;8087360,854;0,992688388;80,87360854
10;Catamarca;2019;M;1;4;0,000197315;1,51257058;0,000788873;99297,8286;78,33341603;396996,4656;7988013,125;0,999239107;80,44499298
10;Catamarca;2019;M;5;5;0,000104248;2,467362737;0,000521103;99219,49519;51,70359331;495966,5295;7591016,66;0,999356446;76,50730983
10;Catamarca;2019;M;10;5;0,000170199;2,728624857;0,000850665;99167,79159;84,358538;495647,3481;7095050,13;0,998823549;71,5459124
10;Catamarca;2019;M;15;5;0,000312897;2,721679003;0,001563373;99083,43305;154,9043262;495064,2435;6599402,782;0,997994554;66,60450268
10;Catamarca;2019;M;20;5;0,000494801;2,663386086;0,002471146;98928,52873;244,4668236;494071,4191;6104338,539;0,99705109;61,70453172
10;Catamarca;2019;M;25;5;0,000688887;2,625314508;0,003438807;98684,06191;339,3554796;492614,447;5610267,12;0,996030748;56,85079243
10;Catamarca;2019;M;30;5;0,000909189;2,614008001;0,004536106;98344,70643;446,1020323;490659,1362;5117652,673;0,994778924;52,03790685
10;Catamarca;2019;M;35;5;0,001201597;2,620352862;0,005990856;97898,60439;586,4964205;488097,3674;4626993,536;0,99300055;47,2631205
10;Catamarca;2019;M;40;5;0,001639691;2,634928965;0,008166784;97312,10797;794,7269461;484680,9542;4138896,169;0,990248742;42,53218079
10;Catamarca;2019;M;45;5;0,00233429;2,650562463;0,011607788;96517,38103;1120,353267;479954,7051;3654215,215;0,985847138;37,86069593
10;Catamarca;2019;M;50;5;0,003457516;2,66305134;0,017149016;95397,02776;1635,965168;473161,9722;3174260,51;0,978742666;33,27420764
10;Catamarca;2019;M;55;5;0,005285299;2,670614097;0,026105102;93761,06259;2447,642093;463103,81;2701098,537;0,967272221;28,80831832
10;Catamarca;2019;M;60;5;0,008267657;2,672550818;0,040557847;91313,4205;3703,475735;447947,4509;2237994,727;0,948823924;24,50893544
10;Catamarca;2019;M;65;5;0,013142479;2,667956733;0,06375828;87609,94476;5585,859388;425023,258;1790047,277;0,919408724;20,4320101
10;Catamarca;2019;M;70;5;0,021114674;2,654784195;0,100592197;82024,08538;8250,982933;390770,0913;1365024,019;0,873293766;16,64174629
10;Catamarca;2019;M;75;5;0,034122622;2,62907615;0,157843251;73773,10244;11644,58635;341257,0847;974253,9272;0,803200904;13,20608589
10;Catamarca;2019;M;80;5;0,055188796;2,58417091;0,243481408;62128,51609;15127,1386;274097,999;632996,8425;0,702356129;10,18850734
10;Catamarca;2019;M;85;5;0,088754034;2,513086307;0,36353042;47001,37749;17086,4305;192514,4095;358898,8435;0,566242025;7,635921811
10;Catamarca;2019;M;90;5;0,142752817;2,393238479;0,520189749;29914,94699;15561,44878;109009,7491;166384,4341;0,406888397;5,561916393
10;Catamarca;2019;M;95;5;0,221615025;2,211235811;0,684828913;14353,49821;9829,69057;44354,802;57374,685;0,226927311;3,997261445
10;Catamarca;2019;M;100;w;0,347453786;2,878080598;1;4523,80764;4523,80764;13019,883;13019,883;;2,878080598
10;Catamarca;2019;V;0;1;0,00852013;0,066802147;0,008452921;100000;845,2920774;99211,17525;7575174,607;0,990253757;75,75174607
10;Catamarca;2019;V;1;4;0,000748564;1,627517244;0,002988946;99154,70792;296,368116;395915,7034;7475963,432;0,997856461;75,39695884
10;Catamarca;2019;V;5;5;0,000173058;2,355092806;0,000864892;98858,33981;85,50176041;494065,5548;7080047,728;0,998757965;71,61811277
10;Catamarca;2019;V;10;5;0,000387232;2,842360499;0,001934543;98772,83805;191,0802776;493451,9079;6585982,173;0,996864778;66,67806964
10;Catamarca;2019;V;15;5;0,00089859;2,72869861;0,004483798;98581,75777;442,0207054;491904,8266;6092530,266;0,994699447;61,80180191
10;Catamarca;2019;V;20;5;0,001171175;2,554804513;0,005839153;98139,73706;573,0529215;489297,4589;5600625,439;0,994060199;57,06786676
10;Catamarca;2019;V;25;5;0,001182753;2,492890487;0,005896281;97566,68414;575,2806299;486391,1292;5111327,98;0,994220574;52,38804644
10;Catamarca;2019;V;30;5;0,001145349;2,513938202;0,005710485;96991,40351;553,8679131;483580,0677;4624936,851;0,994058416;47,68398728
10;Catamarca;2019;V;35;5;0,001279158;2,591734729;0,006376146;96437,5356;614,8998038;480706,8362;4141356,783;0,99252173;42,94341158
10;Catamarca;2019;V;40;5;0,001801875;2,672202354;0,008971742;95822,63579;859,6959944;477111,9807;3660649,947;0,988455798;38,2023508
10;Catamarca;2019;V;45;5;0,00297663;2,712910545;0,014782513;94962,9398;1403,790916;471604,1036;3183537,966;0,980373399;33,52400392
10;Catamarca;2019;V;50;5;0,005158081;2,715716022;0,025490066;93559,14888;2384,828841;462348,1181;2711933,863;0,96636073;28,98630327
10;Catamarca;2019;V;55;5;0,00882695;2,698552376;0,043256012;91174,32004;3943,83751;446795,0648;2249585,745;0,944061741;24,67345787
10;Catamarca;2019;V;60;5;0,014612618;2,671781466;0,07065917;87230,48253;6163,63351;421802,1269;1802790,68;0,910834421;20,66698048
10;Catamarca;2019;V;65;5;0,023300777;2,638246147;0,11042701;81066,84902;8951,969756;384191,8961;1380988,553;0,864156662;17,03518232
10;Catamarca;2019;V;70;5;0,035818865;2,597328639;0,164902644;72114,87927;11891,93427;332001,9864;996796,657;0,802293822;13,82234384
10;Catamarca;2019;V;75;5;0,053189065;2,547109855;0,235252635;60222,945;14167,60647;266363,1427;664794,6706;0,725999917;11,03889341
10;Catamarca;2019;V;80;5;0,076438971;2,503874681;0,32095604;46055,33853;14781,73908;193379,6194;398431,5279;0,622330835;8,651147525
10;Catamarca;2019;V;85;5;0,116377708;2,428036732;0,447841103;31273,59944;14005,60325;120346,1001;205051,9084;0,488678513;6,55670956
10;Catamarca;2019;V;90;5;0,173269129;2,298401997;0,590112091;17267,99619;10190,05333;58810,55322;84705,80835;0,349976972;4,905364087
10;Catamarca;2019;V;95;5;0,25010026;2,123468083;0,727280301;7077,942859;5147,648415;20582,33933;25895,25514;0,205169471;3,658584938
10;Catamarca;2019;V;100;w;0,363321105;2,752386209;1;1930,294443;1930,294443;5312,915806;5312,915806;;2,752386209
22;Chaco;2019;A;0;1;0,009968123;0,075078381;0,009877059;100000;987,7059106;99086,44945;7381441,815;0,989564332;73,81441815
22;Chaco;2019;A;1;4;0,000367009;1,566102695;0,001466724;99012,29409;145,2237489;395695,7167;7282355,366;0,998468367;73,55001147
22;Chaco;2019;A;5;5;0,000249948;2,481303189;0,001248955;98867,07034;123,4805479;494024,3416;6886659,649;0,998581265;69,65574711
22;Chaco;2019;A;10;5;0,00035743;2,762718277;0,001785724;98743,58979;176,3287511;493323,4519;6392635,307;0,997015717;64,7397499
22;Chaco;2019;A;15;5;0,000883189;2,732331762;0,00440712;98567,26104;434,3977286;491851,2353;5899311,856;0,994806054;59,85062173
22;Chaco;2019;A;20;5;0,001140806;2,549715189;0,005688129;98132,86331;558,1923693;489296,5863;5407460,62;0,994312321;55,10346318
22;Chaco;2019;A;25;5;0,001152306;2,574562972;0,005745472;97574,67094;560,6124971;486513,6244;4918164,034;0,993497232;50,40410576
22;Chaco;2019;A;30;5;0,001488873;2,609447276;0,007417962;97014,05845;719,6465789;483349,9391;4431650,41;0,991647015;45,68049704
22;Chaco;2019;A;35;5;0,001890821;2,617180938;0,009411701;96294,41187;906,2941652;479312,5243;3948300,471;0,988922994;41,00238419
22;Chaco;2019;A;40;5;0,002635227;2,648388418;0,013094985;95388,1177;1249,105978;474003,1764;3468987,946;0,983912089;36,3670867
22;Chaco;2019;A;45;5;0,003973296;2,670008832;0,019684247;94139,01172;1853,055553;466377,4555;2994984,77;0,975164166;31,8144913
22;Chaco;2019;A;50;5;0,006284369;2,678456009;0,030970012;92285,95617;2858,097176;454794,5825;2528607,314;0,960532549;27,39969784
22;Chaco;2019;A;55;5;0,010138522;2,675687088;0,049525537;89427,85899;4428,962758;436844,9996;2073812,732;0,937035862;23,18978398
22;Chaco;2019;A;60;5;0,016366438;2,663225888;0,078817826;84998,89624;6699,428245;409339,4307;1636967,732;0,900868869;19,25869399
22;Chaco;2019;A;65;5;0,026127322;2,640186776;0,123049894;78299,46799;9634,741256;368761,1501;1227628,301;0,847770749;15,6786289
22;Chaco;2019;A;70;5;0,040972097;2,603328867;0,186542627;68664,72673;12808,89854;312624,9163;858867,1512;0,773844779;12,50812742
22;Chaco;2019;A;75;5;0,062955729;2,54728294;0,272674299;55855,8282;15230,44878;241923,1594;546242,2349;0,676820599;9,779502919
22;Chaco;2019;A;80;5;0,094996486;2,467736507;0,382878629;40625,37941;15554,58958;163738,5777;304319,0755;0,555038571;7,490861129
22;Chaco;2019;A;85;5;0,143061555;2,348580345;0,518595928;25070,78983;13001,60952;90881,22613;140580,4978;0,414290023;5,607342199
22;Chaco;2019;A;90;5;0,213426073;2,175779286;0,665806988;12069,18031;8035,744598;37651,18523;49699,27165;0,272086565;4,117866363
22;Chaco;2019;A;95;5;0,313192582;1,90730646;0,795466834;4033,435717;3208,464342;10244,38164;12048,08642;0,149708818;2,98705304
22;Chaco;2019;A;100;w;0,457376055;2,186384681;1;824,971375;824,971375;1803,704777;1803,704777;;2,186384681
22;Chaco;2019;M;0;1;0,008650732;0,075746341;0,008582114;100000;858,2113702;99206,795;7697520,144;0,990990837;76,97520144
22;Chaco;2019;M;1;4;0,000282272;1,510030247;0,001128296;99141,78863;111,861292;396288,6233;7598313,349;0,998839105;76,64087419
22;Chaco;2019;M;5;5;0,000181087;2,440006849;0,000905018;99029,92734;89,62385644;494920,2002;7202024,726;0,999077795;72,72573978
22;Chaco;2019;M;10;5;0,000215083;2,764614344;0,001074898;98940,30348;106,3507204;494463,7825;6707104,526;0,997930819;67,78940725
22;Chaco;2019;M;15;5;0,00064631;2,713765254;0,003226784;98833,95276;318,9158465;493440,6473;6212640,743;0,996763834;62,85937747
22;Chaco;2019;M;20;5;0,000603991;2,537972552;0,003015473;98515,03691;297,0694358;491843,7915;5719200,096;0,996634274;58,05408266
22;Chaco;2019;M;25;5;0,00078023;2,642999352;0,003893987;98217,96748;382,4594413;490188,3802;5227356,305;0,995115786;53,22199633
22;Chaco;2019;M;30;5;0,001209254;2,654819547;0,006029173;97835,50804;589,8672437;487794,1951;4737167,924;0,992887554;48,41972019
22;Chaco;2019;M;35;5;0,001660401;2,633073951;0,008269506;97245,64079;804,1734163;484324,785;4249373,729;0,990189541;43,6973184
22;Chaco;2019;M;40;5;0,002328823;2,641562453;0,011580509;96441,46738;1116,841307;479573,3364;3765048,944;0,986080394;39,03973101
22;Chaco;2019;M;45;5;0,003352972;2,650583795;0,016633828;95324,62607;1585,613455;472897,8644;3285475,608;0,979730009;34,46617882
22;Chaco;2019;M;50;5;0,004961434;2,658306701;0,024522267;93739,01262;2298,693095;463312,2289;2812577,743;0,969738446;30,00434574
22;Chaco;2019;M;55;5;0,007533304;2,663003598;0,037014862;91440,31952;3384,650816;449291,6808;2349265,515;0,953858978;25,69179031
22;Chaco;2019;M;60;5;0,011698319;2,662795396;0,056934916;88055,6687;5013,442103;428560,9036;1899973,834;0,928570515;21,57696218
22;Chaco;2019;M;65;5;0,018499336;2,6551751;0,088651193;83042,2266;7361,792432;397949,0188;1471412,93;0,888614795;17,71885209
22;Chaco;2019;M;70;5;0,02964457;2,636291728;0,138516823;75680,43417;10483,01329;353623,3856;1073463,911;0,826862268;14,18416693
22;Chaco;2019;M;75;5;0,047864821;2,60000703;0,214664474;65197,42088;13995,57005;292397,8346;719840,5258;0,735478957;11,04093561
22;Chaco;2019;M;80;5;0,07732064;2,536876612;0,324753758;51201,85082;16627,99345;215052,4546;427442,6912;0,610081822;8,348188284
22;Chaco;2019;M;85;5;0,123791036;2,434342857;0,469757638;34573,85738;16241,33358;131199,5934;212390,2366;0,4565074;6,14308766
22;Chaco;2019;M;90;5;0,19455541;2,273657693;0,635625578;18332,5238;11652,62103;59893,58529;81190,64323;0,299375105;4,428776099
22;Chaco;2019;M;95;5;0,292278166;2,048341593;0,784552889;6679,90277;5240,737019;17930,64837;21297,05794;0,158069231;3,188228732
22;Chaco;2019;M;100;w;0,427507622;2,33913958;1;1439,165752;1439,165752;3366,409571;3366,409571;;2,33913958
22;Chaco;2019;V;0;1;0,011225778;0,074442229;0,01111034;100000;1111,034044;98971,67381;7082145,153;0,988212392;70,82145153
22;Chaco;2019;V;1;4;0,000447942;1,619505026;0,001789861;98888,96596;176,9975174;395134,5221;6983173,479;0,998112849;70,61630599
22;Chaco;2019;V;5;5;0,000315761;2,520633036;0,00157757;98711,96844;155,725016;493173,7427;6588038,957;0,99810094;66,74002212
22;Chaco;2019;V;10;5;0,000493613;2,760912499;0,002465338;98556,24342;242,9744946;492237,176;6094865,214;0,996148849;61,84149276
22;Chaco;2019;V;15;5;0,001110207;2,75001415;0,005537202;98313,26893;544,3804735;490341,4963;5602628,038;0,992933255;56,98750636
22;Chaco;2019;V;20;5;0,00165726;2,560898652;0,008252941;97768,88845;806,8808775;486876,378;5112286,542;0,992020169;52,28950255
22;Chaco;2019;V;25;5;0,001511999;2,509385469;0,007531631;96962,00758;730,2820741;482991,1867;4625410,164;0,991956745;47,70332504
22;Chaco;2019;V;30;5;0,001760039;2,56623559;0,008762661;96231,7255;843,2459457;479106,3655;4142418,977;0,990460489;43,04629222
22;Chaco;2019;V;35;5;0,002114807;2,602044734;0,010520684;95388,47956;1003,552021;474535,9249;3663312,612;0,987701702;38,40414093
22;Chaco;2019;V;40;5;0,002933801;2,654889338;0,01456877;94384,92754;1375,072331;468699,9409;3188776,687;0,981816215;33,78480834
22;Chaco;2019;V;45;5;0,004580328;2,688508868;0,022661709;93009,85521;2107,762314;460177,2021;2720076,746;0,970720616;29,24503796
22;Chaco;2019;V;50;5;0,007590858;2,697645826;0,037302364;90902,09289;3390,862968;446703,4969;2259899,544;0,951449114;24,86080872
22;Chaco;2019;V;55;5;0,012760814;2,687766603;0,061975424;87511,22992;5423,545561;425015,6464;1813196,047;0,920047577;20,71958134
22;Chaco;2019;V;60;5;0,02123886;2,66363588;0,101173878;82087,68436;8305,129333;391034,6156;1388180,4;0,871789403;16,91094603
22;Chaco;2019;V;65;5;0,034612673;2,625912181;0,159922009;73782,55503;11799,45442;340899,8341;997145,7846;0,802101294;13,51465511
22;Chaco;2019;V;70;5;0,054945276;2,571935667;0,24238909;61983,10061;15024,02734;273436,1981;656245,9505;0,708505236;10,58749795
22;Chaco;2019;V;75;5;0,084687147;2,497069521;0,349379207;46959,07326;16406,52377;193730,9779;382809,7524;0,593638749;8,151986948
22;Chaco;2019;V;80;5;0,126360998;2,401888787;0,475649346;30552,5495;14532,30019;115006,2154;189078,7744;0,46083955;6,188641456
22;Chaco;2019;V;85;5;0,187099395;2,266901762;0,618976511;16020,24931;9916,158028;52999,41253;74072,55899;0,323139517;4,623683287
22;Chaco;2019;V;90;5;0,268074596;2,082561756;0,752134948;6104,091284;4591,10038;17126,20459;21073,14647;0,201858809;3,45229871
22;Chaco;2019;V;95;5;0,368220665;1,772987287;0,841357705;1512,990904;1272,966554;3457,075265;3946,941878;0,124112953;2,608701657
22;Chaco;2019;V;100;w;0,489978992;2,040903826;1;240,0243496;240,0243496;489,8666135;489,8666135;;2,040903826
26;Chubut;2019;A;0;1;0,007141199;0,066932883;0,00709393;100000;709,3930341;99338,08869;7837600,46;0,992508622;78,3760046
26;Chubut;2019;A;1;4;0,000255571;1,572896125;0,001021649;99290,60697;101,4401154;396916,2222;7738262,372;0,999111571;77,93549267
26;Chubut;2019;A;5;5;0,000101221;2,361648506;0,00050597;99189,16685;50,1866935;495813,4241;7341346,149;0,999473215;74,0135882
26;Chubut;2019;A;10;5;0,000133896;2,849912715;0,000669288;99138,98016;66,35252124;495552,2371;6845532,725;0,998218221;69,04986025
26;Chubut;2019;A;15;5;0,000658331;2,869331256;0,003287046;99072,62764;325,6562925;494669,2725;6349980,488;0,995884842;64,09419675
26;Chubut;2019;A;20;5;0,000933603;2,605634266;0,004657601;98746,97134;459,9240007;492633,6304;5855311,216;0,995157215;59,2961094
26;Chubut;2019;A;25;5;0,000990561;2,555034266;0,004940838;98287,04734;485,6204038;490247,9115;5362677,585;0,994878478;54,56138657
26;Chubut;2019;A;30;5;0,001072753;2,572655759;0,005349835;97801,42694;523,2215046;487737,096;4872429,674;0,994076486;49,81961743
26;Chubut;2019;A;35;5;0,001333296;2,613026328;0,006645329;97278,20543;646,4457247;484847,9782;4384692,578;0,99216663;45,07374039
26;Chubut;2019;A;40;5;0,001860947;2,644332145;0,009264123;96631,75971;895,2085532;481049,9845;3899844,6;0,988671041;40,35779345
26;Chubut;2019;A;45;5;0,002771827;2,66167784;0,013769886;95736,55116;1318,281413;475600,1891;3418794,615;0,982852188;35,7104426
26;Chubut;2019;A;50;5;0,004267842;2,670822449;0,021129172;94418,26974;1994,97986;467444,6864;2943194,426;0,973460767;31,17187419
26;Chubut;2019;A;55;5;0,0066891;2,674820319;0,032933279;92423,28988;3043,802002;455039,0628;2475749,739;0,958498733;26,78707653
26;Chubut;2019;A;60;5;0,010587351;2,67351075;0,051664194;89379,48788;4617,719228;436154,3653;2020710,677;0,934933974;22,60821498
26;Chubut;2019;A;65;5;0,016839074;2,665016541;0,081010135;84761,76865;6866,562297;407775,5339;1584556,311;0,898402916;18,69423369
26;Chubut;2019;A;70;5;0,02682015;2,645986052;0,126137083;77895,20636;9825,474143;366346,7286;1176780,777;0,843060923;15,10722973
26;Chubut;2019;A;75;5;0,04268605;2,610985172;0,193679298;68069,73221;13183,69795;308852,6112;810434,0489;0,761922112;11,90593855
26;Chubut;2019;A;80;5;0,067859143;2,550929162;0,290943309;54886,03426;15968,72445;235321,634;501581,4377;0,648806948;9,138598633
26;Chubut;2019;A;85;5;0,107615395;2,449368912;0,422190969;38917,30982;16430,53675;152678,3112;266259,8037;0,510611556;6,841680604
